,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,68.2749695301056,0.3368673355014883,14.544624185562133,0.37431949418419813,0.301,balanced,scale,poly,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.17941952506596306,0.1711229946524064,0.11570247933884298,0.18997361477572558,0.18037135278514588,0.16731799332361677,0.02649057857483913,181
58,50.748829412460324,0.3759253474510742,14.771538352966308,0.1240415543274122,0.301,balanced,scale,rbf,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9325153374233128,0.9230769230769231,0.9148264984227129,0.9312977099236641,0.896551724137931,0.9196536385969087,0.013188830913512056,117
59,33.388289260864255,0.24576514776104924,7.408480882644653,0.2915819028312213,0.301,balanced,scale,sigmoid,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9355322338830585,0.9461077844311377,0.9240121580547113,0.9436201780415431,0.9367469879518072,0.9372038684724515,0.007713275227059894,15
60,23.640625381469725,0.9310097647400182,5.246735048294068,0.08910637885180099,0.301,balanced,auto,linear,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
61,69.8687873840332,0.45902677594889,15.251800966262817,0.5524893361418044,0.301,balanced,auto,poly,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.17941952506596306,0.1711229946524064,0.11570247933884298,0.18997361477572558,0.18037135278514588,0.16731799332361677,0.02649057857483913,181
62,52.07906837463379,0.605394748593741,14.895752000808717,0.5345724211729486,0.301,balanced,auto,rbf,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9325153374233128,0.9230769230769231,0.9148264984227129,0.9312977099236641,0.896551724137931,0.9196536385969087,0.013188830913512056,117
63,33.949537944793704,0.5211739452883494,7.251341772079468,0.12421725003761994,0.301,balanced,auto,sigmoid,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9355322338830585,0.9461077844311377,0.9240121580547113,0.9436201780415431,0.9367469879518072,0.9372038684724515,0.007713275227059894,15
64,23.459078073501587,1.2553185717209885,5.438790655136108,0.08955117600015627,0.401,,scale,linear,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
65,69.83999996185302,0.19333342546631865,14.436464309692383,0.6619672432137496,0.401,,scale,poly,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.11538461538461539,0.11049723756906077,0.06779661016949153,0.1307901907356948,0.1307901907356948,0.11105176891891147,0.02310541241175058,191
66,48.59730725288391,0.8108696604547148,13.372226142883301,0.33389983393754336,0.401,,scale,rbf,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.917057902973396,0.9131121642969984,0.8956661316211878,0.9237947122861586,0.8760064412238325,0.9051274704803147,0.017274882051233332,137
67,29.625124979019166,0.37888992447806935,6.499724292755127,0.15081126799807806,0.401,,scale,sigmoid,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9315068493150684,0.9337442218798151,0.9161490683229814,0.9473684210526315,0.9214175654853621,0.9300372252111717,0.010802327565324557,53
68,23.328820610046385,1.1103829351598047,4.982828426361084,0.16467546743983877,0.401,,auto,linear,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
69,65.52912673950195,0.17436681735565046,14.723997879028321,0.6209579911110896,0.401,,auto,poly,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.11538461538461539,0.11049723756906077,0.06779661016949153,0.1307901907356948,0.1307901907356948,0.11105176891891147,0.02310541241175058,191
70,45.86174960136414,0.450366325752863,13.477115917205811,0.18569082209775667,0.401,,auto,rbf,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.917057902973396,0.9131121642969984,0.8956661316211878,0.9237947122861586,0.8760064412238325,0.9051274704803147,0.017274882051233332,137
71,28.040997791290284,0.37370169292620287,6.1902000427246096,0.12981524874753003,0.401,,auto,sigmoid,"{'svm__C': 0.401, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9315068493150684,0.9337442218798151,0.9161490683229814,0.9473684210526315,0.9214175654853621,0.9300372252111717,0.010802327565324557,53
72,23.314426994323732,0.3872807420782311,5.232843637466431,0.19043300053195877,0.401,balanced,scale,linear,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
73,66.85254616737366,0.23323632410182976,14.181691026687622,0.4871636348048002,0.401,balanced,scale,poly,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.23529411764705882,0.21875,0.176,0.24102564102564103,0.22164948453608246,0.21854384864175644,0.022828355308630532,173
74,46.546408367156985,0.5828341757897042,13.779671812057495,0.07554865629820724,0.401,balanced,scale,rbf,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9359756097560976,0.9247311827956989,0.9221183800623053,0.9379727685325264,0.9130434782608695,0.9267682838814995,0.009213652931837029,111
75,29.165022945404054,0.3536320467008987,6.258196210861206,0.10916036277729928,0.401,balanced,scale,sigmoid,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9359165424739195,0.9508196721311475,0.9291101055806938,0.9498525073746312,0.9415292353823088,0.9414456125885401,0.00826185468883842,13
76,22.401075267791747,0.5352614156993053,5.0217845916748045,0.11174703143219253,0.401,balanced,auto,linear,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
77,66.37056837081909,0.241473600490312,16.177731895446776,1.751309411306976,0.401,balanced,auto,poly,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.23529411764705882,0.21875,0.176,0.24102564102564103,0.22164948453608246,0.21854384864175644,0.022828355308630532,173
78,48.18781485557556,1.2140308130172204,14.326336908340455,0.3348918691344458,0.401,balanced,auto,rbf,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9359756097560976,0.9247311827956989,0.9221183800623053,0.9379727685325264,0.9130434782608695,0.9267682838814995,0.009213652931837029,111
79,30.901998281478882,1.6053970648563967,6.304521751403809,0.13708162472349347,0.401,balanced,auto,sigmoid,"{'svm__C': 0.401, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9359165424739195,0.9508196721311475,0.9291101055806938,0.9498525073746312,0.9415292353823088,0.9414456125885401,0.00826185468883842,13
